filterbank_0,filterbank_1,filterbank_2,filterbank_3,filterbank_4,filterbank_5,filterbank_6,filterbank_7,filterbank_8,filterbank_9,filterbank_10,filterbank_11,filterbank_12,filterbank_13,filterbank_14,filterbank_15,filterbank_16,filterbank_17,filterbank_18,filterbank_19,filterbank_20,filterbank_21,filterbank_22,filterbank_23,filterbank_24,filterbank_25
4.980683811200054,6.222582141272132,5.635571031873069,6.918784673425915,6.2748311043481,4.9286380928801865,4.863739151720045,4.248828255789452,3.792303712426892,6.457375071952292,6.264510926388592,7.410961295543237,6.777432241110471,6.339819555066181,5.316452292362019,5.014464371296977,5.1772840177784225,4.835653085362093,4.387564147891761,6.072810111247829,6.921351960435894,6.9228335649402855,6.6706649340557185,5.666036955383386,2.3907563817679147,8.001858960061917
3.7442828379267294,7.310415011697196,7.019012278008273,8.717979994599037,7.054226139616491,5.421475677905361,4.6332505799106105,3.7706765560569515,2.505279677676287,5.9378943180443775,8.357900632303219,8.254845951309077,9.069194790186343,10.005319852894013,8.333826480833617,8.623834677158646,7.41354430332385,7.51179804665798,7.361409366392721,7.027999984398278,6.688492936567219,8.084905938622912,8.148798243603752,6.828671705139182,4.101795237076676,9.293017441921071
5.714272703164586,8.527620658235499,6.459196866876307,7.115980059088784,5.144007890524849,4.5735097341398445,4.930022010271195,5.208504620727469,2.4601644884214906,3.5580852443112647,4.986902571624549,4.9072872308194295,4.73905453442331,5.671436779351763,5.189410217813734,4.573547736622492,4.5185809171392135,4.538655256581472,3.133878001745263,3.1963451558448117,3.2754298211213584,4.485204953160102,5.161025689050726,4.027720862539819,2.091269353016983,7.833128332626125
4.912728482036149,5.152361479725567,4.278174525633475,3.9867549982494817,3.208817768586557,2.3918755019766564,3.1044218583219285,2.4936656338950147,1.3589144787969867,3.1536955881720092,3.2943570900889423,3.2398334335179864,3.2806675894127797,2.6394560083296246,3.7717373435909667,2.8795250701087136,3.620240732479322,3.6407787198794757,2.4478675206022986,2.6801733531253307,2.586488471694949,2.6922956796786224,2.619767441532745,2.776728905838639,1.78819534164754,7.759324074986269
2.636549122308527,8.43748429419937,7.325034066379246,9.294791573160037,9.044958863653266,7.541069532292119,8.786162985855308,8.105823731373489,2.9317469623598815,3.48012436154773,4.7134364828544415,5.882811653774064,6.757035559084908,7.055163478772894,5.706427915538522,5.924598416468414,5.694900366214619,4.81893738464689,4.959287833144483,5.749538121216515,5.472001746004494,6.824766330639748,7.278020960966204,5.913276610679128,2.882099251964547,8.282352753120545
2.683497465808742,3.522886177394623,3.122700933657573,4.3819789461193634,4.9808831456401785,4.5409769081114755,4.929297913092066,5.474690343344693,4.7590524959068405,7.468605804654513,9.164114159972288,10.102959118610181,10.822468386454979,11.546598467192412,11.804063619109401,14.151150724510773,14.6230838522378,13.04031231460399,11.687167022477581,11.47984988565043,11.022603249782911,11.25038462561588,10.433022902818534,8.643410870686067,5.449308122201302,10.747855826253584
