0,1,2,3,4,5,6,7,8,9,10,11,12
16.62088541160396,15.878244665364042,-16.300875763475613,-32.53424308854423,9.489606194771332,21.628313707878455,-26.3452230960196,-7.966201751937065,-7.433718351008141,-6.968780096052643,0.08587775397996975,10.615980341212119,8.739676506610992
17.640292287578006,11.01970935471249,-21.636787987932756,-22.3121253670175,-1.892908753608153,12.683702532219453,-15.350165178998285,-7.993110178474504,-3.3996515439096906,0.10194695144179279,-4.459024276110732,8.834243639271731,3.429319304758697
18.11302477648617,16.414380021527478,-19.106083157955055,-33.009166888232954,1.1997882522964058,26.716181588398122,-34.56494610979264,-5.287317885664657,-5.10593263150452,-3.126965127327835,-1.3602877522057355,13.063564001105727,1.3496973519419784
18.353918753039736,18.54317333186572,-19.885830585821545,-32.80678789956832,2.53363270391336,19.927124689879868,-31.37623021725726,-5.744207896618558,-6.1904931950024835,-1.9627374529849742,-0.469454148071299,14.264951026560095,2.0604217643105947
18.151628644848294,19.4991926414494,-14.592929347977213,-35.19517357908715,2.0271580811067826,19.621734083323577,-39.93701146453047,2.140824243429997,-8.655745791145213,-6.854114682014416,0.726591727779013,12.93038813039527,-2.916193809215435
17.79946284328363,18.599288232332494,-11.522496925079944,-29.23227375441521,-1.522134305243503,22.67825868102975,-39.818311667696975,3.7578287253447007,-6.75943381549734,-8.746268104405283,1.9194194061649699,15.790031160194243,1.6131326677523825
17.659591300477018,15.673345950046835,-7.3797962686717025,-27.092122250117594,-4.3164727738197985,16.34589303859871,-32.02497031883828,3.4216810753493934,-8.496795903108339,-11.04604290011055,0.5287679038427133,14.990614582636807,0.004654678599434039
17.677641497189303,14.775958292256025,-4.846593503488572,-24.739978924732373,-6.7183575257413235,16.334532039586342,-27.487686576567565,2.3908691297108278,-6.353573768169261,-13.691614970445471,0.6842478221618316,16.37035943576245,-2.003742401205485
17.605192286544803,15.149769439851575,-3.466743655286872,-21.961875024846837,-13.98811805992466,18.634261053915733,-26.111138524318132,7.22736208236818,-11.113861437698674,-13.48417096185382,-3.241219645608083,15.475342263598561,-7.0754015218098605
17.35839854142289,15.556657979997395,-3.1826954047944347,-20.26870458210959,-13.190469906666864,21.1549093348974,-25.618376885542983,6.282620172579863,-8.622194208275902,-13.70117132021753,-6.318614903072269,16.782460464462904,-4.937531403312807
16.819925528389355,18.036729931323816,-1.575199203645288,-18.014813349399695,-5.907004959114717,14.679758149388036,-23.108311159528462,10.911121385630475,-7.976432372998104,-12.656997129149106,-6.586752783417201,15.631307140529415,-5.305795176888009
16.154448211060924,20.398917729630668,1.0003655981581865,-11.317381721917375,2.794872780130695,8.659517124315256,-19.55625076276769,13.872684525608468,-7.815529666543556,-13.95356073414352,-4.885808179591055,11.675985164707097,-6.131081419726011
15.24999725565042,27.09215261572551,7.834939291216556,-10.784519089198827,14.178411005969867,-5.615026612221212,7.200384489937161,10.423901516033752,-16.87192186087792,2.1922354061978115,6.082141081130702,-2.135175551778687,-11.044228283279852
15.152461000612213,28.079810024007898,9.577052201294418,-10.728114349175362,17.042735725732452,-7.880585128946919,8.426802083982933,10.425103520384722,-11.253815727644275,-3.6661259915008904,8.737015437161451,-3.4968641703259964,-11.567109662763126
15.145399327796556,17.148890228603566,13.169802763310697,-0.8213737620845457,4.4059492960499185,9.65381044453851,-6.452108720718558,4.4965178322977915,4.181182625686279,7.918495115459901,-15.67441940769427,2.5146266472982877,-9.249556791743386
15.393506355374118,14.598950413453583,15.513032368018914,-5.80813409673336,4.884193461445854,12.866287933409907,-22.83917019797523,2.078529763951342,-4.130607653987297,18.940677668264144,-18.99661525795752,6.129352751852731,-10.604860439954642
15.646961082269666,12.944921878848364,17.672304421438024,-11.253600053886014,5.9278780878468575,11.576917702637179,-25.939982740230136,-3.9074851121545047,-8.841759212858848,16.52116999187997,-15.766964667351251,11.831759547100207,-7.946386096759996
15.354704266002578,13.258436770616205,17.037437052998335,-11.668570179016585,9.470075316349863,9.281606664651575,-25.317423779709998,-0.6907517607799237,-15.577897875330754,10.227496282877766,-6.306532964213295,9.930470271573853,-6.267598395352639
14.900729334777349,17.716154649591044,24.64121961628817,-8.343337611051197,5.215184873597895,12.30333114268973,-17.597147284923796,6.596840811133592,-12.660753826433828,-1.3596455581780444,-2.7841788527596747,-4.586415216137564,2.147330952870288
